TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2016-07-01,USD,PUT,BA,129.690002,200,133,2017-06-26
2016-07-05,USD,CALL,FB,114.199997,580,116,2017-06-30
2016-07-05,USD,PUT,BA,126.970001,890,130,2017-06-30
2016-07-05,USD,CALL,BLCM,13.67,30,13,2017-06-30
2016-07-05,USD,CALL,BA,126.970001,660,125,2017-06-30
2016-07-05,USD,CALL,XRX,24.347826,190,25,2017-01-01
2016-07-05,USD,PUT,BA,126.970001,930,122,2017-01-01
2016-07-05,USD,PUT,XRX,24.347826,420,25,2017-06-30
2016-07-06,USD,PUT,FB,116.699997,960,116,2016-10-04
2016-07-06,USD,PUT,MSFT,51.380001,860,52,2017-01-02
2016-07-06,USD,CALL,BA,126.959999,940,125,2017-07-01
2016-07-07,USD,PUT,XRX,24.716732,580,25,2017-07-02
2016-07-07,USD,CALL,BLCM,14.71,200,15,2017-07-02
2016-07-07,USD,PUT,CHK,4.23,370,4,2017-07-02
2016-07-07,USD,CALL,BLCM,14.71,830,14,2016-10-05
2016-07-07,USD,CALL,BA,127.16999799999999,500,121,2017-07-02
2016-07-07,USD,CALL,BA,127.16999799999999,700,123,2017-01-03
2016-07-07,USD,CALL,BLCM,14.71,570,15,2017-07-02
2016-07-08,USD,CALL,AMZN,745.8099980000001,350,765,2016-10-06
2016-07-08,USD,CALL,XRX,25.13834,190,24,2016-10-06
2016-07-08,USD,CALL,BLCM,14.96,930,14,2016-10-06
2016-07-11,USD,CALL,AAPL,96.980003,890,95,2017-07-06
2016-07-11,USD,CALL,BA,132.03999299999998,910,134,2017-07-06
2016-07-11,USD,PUT,AAPL,96.980003,230,98,2016-10-09
2016-07-11,USD,CALL,FB,117.870003,270,122,2017-07-06
2016-07-11,USD,CALL,AMZN,753.780029,580,788,2016-10-09
2016-07-11,USD,CALL,FB,117.870003,330,118,2016-10-09
2016-07-11,USD,PUT,BLCM,14.23,830,14,2017-01-07
2016-07-11,USD,CALL,BA,132.03999299999998,650,126,2017-07-06
2016-07-12,USD,CALL,AMZN,748.210022,140,723,2017-01-08
2016-07-12,USD,CALL,BA,130.809998,670,125,2017-07-07
2016-07-12,USD,CALL,BA,130.809998,920,134,2016-10-10
2016-07-13,USD,PUT,BLCM,13.65,620,14,2016-10-11
2016-07-13,USD,PUT,AMZN,742.630005,250,719,2016-10-11
2016-07-13,USD,CALL,MSFT,53.509997999999996,810,53,2016-10-11
2016-07-14,USD,PUT,BA,131.550003,690,133,2017-07-09
2016-07-14,USD,PUT,BA,131.550003,380,134,2017-07-09
2016-07-14,USD,CALL,BA,131.550003,540,131,2016-10-12
2016-07-15,USD,CALL,BLCM,13.775,820,13,2016-10-13
2016-07-19,USD,CALL,BLCM,13.305,840,12,2016-10-17
2016-07-19,USD,PUT,AMZN,739.950012,560,773,2016-10-17
2016-07-19,USD,CALL,BLCM,13.305,570,12,2016-10-17
2016-07-20,USD,PUT,MSFT,55.91,870,57,2017-07-15
2016-07-20,USD,CALL,BLCM,13.84,520,14,2017-01-16
2016-07-20,USD,PUT,XRX,25.849802,10,26,2017-01-16
2016-07-20,USD,CALL,CHK,4.74,50,4,2016-10-18
2016-07-20,USD,CALL,BA,134.720001,730,134,2017-07-15
2016-07-20,USD,PUT,BLCM,13.84,740,13,2017-01-16
2016-07-20,USD,PUT,AAPL,99.959999,410,96,2016-10-18
2016-07-20,USD,PUT,BA,134.720001,240,133,2017-01-16
2016-07-22,USD,CALL,BLCM,13.86,380,14,2017-01-18
2016-07-22,USD,PUT,BA,133.470001,420,128,2017-01-18
2016-07-22,USD,PUT,AMZN,744.8599849999999,120,729,2017-07-17
2016-07-22,USD,PUT,MSFT,56.57,610,54,2017-07-17
2016-07-22,USD,CALL,MSFT,56.57,170,58,2016-10-20
2016-07-22,USD,PUT,BA,133.470001,270,138,2017-07-17
2016-07-22,USD,PUT,BA,133.470001,460,136,2017-07-17
2016-07-25,USD,PUT,XRX,26.060606,980,26,2017-07-20
2016-07-25,USD,CALL,XRX,26.060606,860,25,2017-01-21
2016-07-26,USD,PUT,XRX,26.218708000000003,730,26,2017-01-22
2016-07-26,USD,CALL,FB,121.220001,850,121,2017-07-21
2016-07-28,USD,PUT,CHK,5.19,850,5,2017-07-23
2016-08-01,USD,PUT,FB,124.309998,290,125,2017-07-27
2016-08-01,USD,CALL,BA,133.21000700000002,730,128,2016-10-30
2016-08-01,USD,PUT,MSFT,56.580002,600,54,2017-07-27
2016-08-01,USD,PUT,CHK,5.09,220,5,2016-10-30
2016-08-01,USD,CALL,CHK,5.09,250,5,2017-01-28
2016-08-01,USD,CALL,AAPL,106.050003,560,106,2017-07-27
2016-08-03,USD,CALL,CHK,5.29,220,5,2016-11-01
2016-08-03,USD,PUT,XRX,26.192358,360,24,2016-11-01
2016-08-03,USD,CALL,CHK,5.29,160,5,2017-01-30
2016-08-03,USD,CALL,BLCM,16.139999,420,16,2016-11-01
2016-08-03,USD,PUT,FB,122.510002,660,116,2017-01-30
2016-08-03,USD,PUT,FB,122.510002,100,117,2017-01-30
2016-08-03,USD,PUT,MSFT,56.970001,0,56,2017-07-29
2016-08-04,USD,PUT,CHK,5.13,240,5,2017-07-30
2016-08-04,USD,PUT,AAPL,105.870003,200,105,2016-11-02
2016-08-04,USD,PUT,CHK,5.13,90,5,2016-11-02
2016-08-04,USD,CALL,XRX,25.928854,630,26,2017-07-30
2016-08-05,USD,CALL,BLCM,17.360001,80,17,2016-11-03
2016-08-05,USD,CALL,AAPL,107.480003,100,104,2016-11-03
2016-08-05,USD,PUT,BLCM,17.360001,290,17,2017-02-01
2016-08-05,USD,CALL,CHK,4.89,290,5,2016-11-03
2016-08-05,USD,CALL,BA,131.729996,0,127,2017-07-31
2016-08-08,USD,CALL,FB,125.260002,640,127,2017-08-03
2016-08-08,USD,CALL,BLCM,17.049999,330,16,2016-11-06
2016-08-08,USD,CALL,BA,132.190002,660,128,2016-11-06
2016-08-08,USD,PUT,AMZN,766.5599980000001,630,773,2017-02-04
2016-08-08,USD,CALL,MSFT,58.060001,560,59,2016-11-06
2016-08-08,USD,CALL,AAPL,108.370003,170,106,2017-08-03
2016-08-08,USD,PUT,XRX,26.324109999999997,410,25,2017-08-03
2016-08-09,USD,CALL,BLCM,19.879998999999998,100,20,2016-11-07
2016-08-09,USD,PUT,XRX,26.192358,340,26,2017-02-05
2016-08-09,USD,PUT,BLCM,19.879998999999998,610,19,2017-02-05
2016-08-10,USD,CALL,CHK,4.8,640,4,2017-02-06
2016-08-10,USD,CALL,XRX,26.007906,530,25,2017-08-05
2016-08-10,USD,PUT,BLCM,19.209999,940,19,2017-08-05
2016-08-12,USD,PUT,BA,133.100006,100,128,2016-11-10
2016-08-12,USD,PUT,AAPL,108.18,270,112,2017-08-07
2016-08-12,USD,CALL,XRX,25.7444,570,24,2016-11-10
2016-08-12,USD,PUT,XRX,25.7444,800,26,2017-02-08
2016-08-15,USD,CALL,BA,134.66000400000001,210,128,2017-08-10
2016-08-15,USD,PUT,BLCM,19.18,470,18,2017-02-11
2016-08-16,USD,CALL,AMZN,764.039978,960,754,2017-02-12
2016-08-16,USD,PUT,FB,123.300003,610,125,2017-08-11
2016-08-16,USD,PUT,XRX,25.797102,600,25,2016-11-14
2016-08-16,USD,CALL,MSFT,57.439999,300,59,2016-11-14
2016-08-16,USD,PUT,BLCM,19.719998999999998,450,20,2017-08-11
2016-08-16,USD,PUT,BA,135.0,930,138,2016-11-14
2016-08-16,USD,PUT,BLCM,19.719998999999998,460,19,2016-11-14
2016-08-17,USD,PUT,AMZN,764.630005,280,726,2016-11-15
2016-08-17,USD,CALL,XRX,25.507246,510,24,2016-11-15
2016-08-17,USD,PUT,AAPL,109.220001,510,110,2017-02-13
2016-08-17,USD,PUT,MSFT,57.560001,810,56,2017-02-13
2016-08-17,USD,PUT,AAPL,109.220001,190,106,2017-08-12
2016-08-17,USD,CALL,FB,124.370003,580,129,2017-08-12
2016-08-17,USD,PUT,CHK,5.68,620,5,2017-02-13
2016-08-17,USD,PUT,AMZN,764.630005,610,730,2017-08-12
2016-08-18,USD,PUT,BLCM,18.450001,90,18,2017-08-13
2016-08-18,USD,PUT,BA,135.0,50,130,2017-08-13
2016-08-18,USD,PUT,XRX,25.559948000000002,390,26,2016-11-16
2016-08-22,USD,CALL,AMZN,759.47998,560,762,2016-11-20
2016-08-22,USD,PUT,AAPL,108.510002,550,104,2017-08-17
2016-08-22,USD,CALL,AAPL,108.510002,950,113,2017-08-17
2016-08-22,USD,PUT,AMZN,759.47998,510,734,2017-08-17
2016-08-23,USD,PUT,BLCM,18.610001,850,17,2016-11-21
2016-08-24,USD,CALL,FB,123.480003,50,126,2017-08-19
2016-08-24,USD,CALL,MSFT,57.950001,20,59,2017-08-19
2016-08-24,USD,PUT,XRX,25.507246,140,25,2016-11-22
2016-08-24,USD,CALL,XRX,25.507246,250,26,2017-08-19
2016-08-25,USD,CALL,AMZN,759.219971,100,724,2016-11-23
2016-08-25,USD,PUT,BLCM,17.030001000000002,480,16,2017-08-20
2016-08-25,USD,PUT,BA,132.979996,400,134,2017-08-20
2016-08-25,USD,PUT,MSFT,58.169998,500,56,2017-02-21
2016-08-25,USD,PUT,FB,123.889999,720,122,2017-08-20
2016-08-26,USD,PUT,AAPL,106.940002,550,104,2017-08-21
2016-08-26,USD,PUT,XRX,25.638998,430,25,2016-11-24
2016-08-26,USD,CALL,CHK,6.4,330,6,2017-08-21
2016-08-26,USD,PUT,FB,124.959999,200,125,2017-08-21
2016-08-26,USD,PUT,BA,132.229996,160,128,2017-08-21
2016-08-26,USD,CALL,CHK,6.4,310,6,2016-11-24
2016-08-26,USD,PUT,MSFT,58.029999,350,59,2017-08-21
2016-08-26,USD,PUT,BLCM,17.32,670,17,2017-08-21
2016-08-30,USD,PUT,BA,130.809998,770,129,2017-02-26
2016-08-30,USD,CALL,XRX,25.849802,220,27,2016-11-28
2016-08-31,USD,CALL,BA,129.449997,900,131,2016-11-29
2016-08-31,USD,PUT,BA,129.449997,340,135,2017-02-27
2016-09-01,USD,PUT,CHK,6.25,70,6,2016-11-30
2016-09-02,USD,PUT,AAPL,107.730003,790,103,2017-08-28
2016-09-02,USD,PUT,BA,131.16000400000001,590,134,2017-08-28
2016-09-02,USD,PUT,AMZN,772.4400019999999,650,780,2017-08-28
2016-09-02,USD,CALL,MSFT,57.669998,660,59,2017-08-28
2016-09-02,USD,PUT,AAPL,107.730003,270,106,2016-12-01
2016-09-02,USD,CALL,XRX,26.060606,250,26,2017-03-01
2016-09-02,USD,CALL,BA,131.16000400000001,930,131,2016-12-01
2016-09-02,USD,CALL,MSFT,57.669998,170,56,2016-12-01
2016-09-02,USD,PUT,AAPL,107.730003,50,111,2017-08-28
2016-09-06,USD,CALL,CHK,6.8,160,6,2016-12-05
2016-09-06,USD,CALL,BA,132.990005,980,131,2016-12-05
2016-09-06,USD,PUT,BLCM,17.85,130,17,2017-09-01
2016-09-06,USD,CALL,FB,129.729996,160,132,2017-09-01
2016-09-06,USD,CALL,XRX,25.823452,70,26,2017-03-05
2016-09-06,USD,PUT,XRX,25.823452,960,27,2016-12-05
2016-09-06,USD,CALL,BLCM,17.85,920,18,2016-12-05
2016-09-06,USD,CALL,AMZN,788.869995,490,759,2017-09-01
2016-09-07,USD,PUT,AMZN,784.47998,280,786,2017-09-02
2016-09-07,USD,PUT,BLCM,18.51,590,19,2017-03-06
2016-09-07,USD,PUT,XRX,26.034256,80,25,2016-12-06
2016-09-07,USD,PUT,BA,132.639999,540,129,2017-03-06
2016-09-07,USD,CALL,BLCM,18.51,710,18,2016-12-06
2016-09-07,USD,PUT,BA,132.639999,90,139,2017-09-02
2016-09-07,USD,CALL,BLCM,18.51,670,18,2017-03-06
2016-09-07,USD,CALL,XRX,26.034256,400,25,2016-12-06
2016-09-08,USD,PUT,FB,130.270004,320,132,2017-09-03
2016-09-08,USD,PUT,BLCM,18.690001000000002,940,18,2017-03-07
2016-09-08,USD,CALL,AMZN,784.0599980000001,950,797,2017-03-07
2016-09-08,USD,PUT,BLCM,18.690001000000002,490,17,2017-03-07
2016-09-09,USD,CALL,BA,128.529999,850,124,2017-03-08
2016-09-09,USD,CALL,FB,127.099998,240,121,2017-03-08
2016-09-09,USD,CALL,AMZN,760.1400150000001,160,747,2017-09-04
2016-09-09,USD,PUT,FB,127.099998,920,132,2016-12-08
2016-09-12,USD,CALL,BLCM,18.75,20,19,2017-09-07
2016-09-12,USD,PUT,FB,128.690002,310,125,2016-12-11
2016-09-12,USD,PUT,MSFT,57.049999,260,56,2017-03-11
2016-09-12,USD,PUT,CHK,8.05,280,8,2017-09-07
2016-09-12,USD,PUT,XRX,25.849802,330,25,2017-03-11
2016-09-13,USD,PUT,XRX,25.797102,680,26,2017-09-08
2016-09-13,USD,CALL,MSFT,56.529999,840,58,2017-09-08
2016-09-13,USD,PUT,FB,127.209999,20,124,2017-03-12
2016-09-14,USD,CALL,XRX,25.638998,690,25,2017-09-09
2016-09-14,USD,CALL,BA,127.66999799999999,170,127,2016-12-13
2016-09-14,USD,PUT,MSFT,56.259997999999996,130,54,2016-12-13
2016-09-14,USD,PUT,XRX,25.638998,230,26,2017-09-09
2016-09-16,USD,CALL,BA,126.699997,250,125,2017-03-15
2016-09-19,USD,PUT,XRX,25.955204000000002,500,25,2017-03-18
2016-09-20,USD,PUT,XRX,25.849802,150,26,2016-12-19
2016-09-20,USD,CALL,CHK,6.56,420,6,2016-12-19
2016-09-20,USD,PUT,BA,127.790001,530,131,2016-12-19
2016-09-20,USD,CALL,CHK,6.56,270,6,2017-03-19
2016-09-21,USD,CALL,CHK,6.74,600,6,2017-03-20
2016-09-21,USD,CALL,MSFT,57.759997999999996,860,57,2016-12-20
2016-09-21,USD,CALL,BLCM,19.65,760,19,2016-12-20
2016-09-21,USD,PUT,XRX,26.192358,100,27,2016-12-20
2016-09-21,USD,CALL,AMZN,789.73999,700,811,2017-03-20
2016-09-21,USD,PUT,AMZN,789.73999,30,762,2017-03-20
2016-09-21,USD,PUT,AAPL,113.550003,930,112,2016-12-20
2016-09-21,USD,CALL,XRX,26.192358,200,25,2017-09-16
2016-09-21,USD,PUT,AMZN,789.73999,210,786,2016-12-20
2016-09-22,USD,CALL,BA,131.869995,790,129,2017-03-21
2016-09-22,USD,CALL,BLCM,19.309998999999998,90,20,2017-09-17
2016-09-22,USD,CALL,AMZN,804.700012,140,775,2017-09-17
2016-09-22,USD,CALL,BLCM,19.309998999999998,160,20,2016-12-21
2016-09-22,USD,PUT,XRX,26.376812,920,25,2017-03-21
2016-09-22,USD,CALL,FB,130.080002,40,130,2017-09-17
2016-09-22,USD,CALL,FB,130.080002,260,131,2017-09-17
2016-09-22,USD,PUT,CHK,6.87,360,6,2017-03-21
2016-09-22,USD,CALL,XRX,26.376812,890,27,2016-12-21
2016-09-23,USD,CALL,XRX,26.139657999999997,310,25,2017-09-18
2016-09-23,USD,PUT,BA,131.779999,250,126,2016-12-22
2016-09-23,USD,PUT,MSFT,57.43,940,55,2017-03-22
2016-09-23,USD,PUT,MSFT,57.43,460,55,2016-12-22
2016-09-23,USD,CALL,AAPL,112.709999,990,109,2017-03-22
2016-09-23,USD,CALL,CHK,6.63,830,6,2016-12-22
2016-09-23,USD,CALL,XRX,26.139657999999997,390,25,2017-03-22
2016-09-26,USD,CALL,AMZN,799.159973,510,821,2017-09-21
2016-09-26,USD,CALL,FB,127.309998,490,129,2017-03-25
2016-09-27,USD,PUT,AAPL,113.089996,880,112,2017-09-22
2016-09-27,USD,CALL,AAPL,113.089996,830,107,2016-12-26
2016-09-27,USD,PUT,BA,131.320007,580,129,2017-03-26
2016-09-27,USD,CALL,BA,131.320007,400,132,2017-03-26
2016-09-27,USD,PUT,AAPL,113.089996,130,112,2017-09-22
2016-09-27,USD,CALL,BLCM,20.75,350,20,2017-09-22
2016-09-28,USD,CALL,AMZN,828.719971,100,856,2016-12-27
2016-09-28,USD,PUT,BA,132.229996,860,130,2016-12-27
2016-09-28,USD,PUT,CHK,6.75,90,7,2017-09-23
2016-09-28,USD,PUT,CHK,6.75,640,6,2016-12-27
2016-09-28,USD,CALL,MSFT,58.029999,10,56,2017-09-23
2016-09-29,USD,CALL,BA,131.029999,370,131,2016-12-28
2016-09-29,USD,CALL,MSFT,57.400002,760,56,2017-09-24
2016-09-29,USD,PUT,FB,128.08999599999999,560,132,2017-03-28
2016-09-29,USD,CALL,BA,131.029999,500,134,2017-09-24
2016-09-30,USD,CALL,MSFT,57.599998,60,54,2016-12-29
2016-09-30,USD,PUT,FB,128.270004,530,131,2016-12-29
2016-10-03,USD,CALL,XRX,26.666665999999996,900,26,2017-01-01
2016-10-03,USD,CALL,MSFT,57.419998,190,58,2017-04-01
2016-10-05,USD,PUT,CHK,6.8,880,6,2017-09-30
2016-10-05,USD,PUT,BLCM,20.73,510,20,2017-04-03
2016-10-05,USD,PUT,MSFT,57.639998999999996,920,59,2017-04-03
2016-10-06,USD,PUT,FB,128.740005,250,129,2017-01-04
2016-10-06,USD,CALL,MSFT,57.740002000000004,820,57,2017-04-04
2016-10-07,USD,PUT,CHK,6.35,850,6,2017-04-05
2016-10-07,USD,CALL,FB,128.990005,190,126,2017-04-05
2016-10-07,USD,PUT,AAPL,114.059998,290,111,2017-10-02
2016-10-10,USD,PUT,BLCM,20.610001,940,20,2017-01-08
2016-10-10,USD,CALL,MSFT,58.040001000000004,250,59,2017-10-05
2016-10-10,USD,CALL,CHK,6.44,500,6,2017-01-08
2016-10-10,USD,CALL,FB,130.240005,840,129,2017-10-05
2016-10-11,USD,CALL,MSFT,57.189999,850,59,2017-01-09
2016-10-11,USD,CALL,BLCM,19.389999,890,19,2017-04-09
2016-10-11,USD,PUT,MSFT,57.189999,590,59,2017-01-09
2016-10-11,USD,PUT,AAPL,116.300003,120,120,2017-04-09
2016-10-11,USD,CALL,FB,128.880005,970,122,2017-01-09
2016-10-12,USD,CALL,BLCM,17.879998999999998,310,17,2017-10-07
2016-10-12,USD,CALL,XRX,25.823452,890,25,2017-04-10
2016-10-12,USD,PUT,AMZN,834.090027,780,822,2017-10-07
2016-10-12,USD,PUT,BLCM,17.879998999999998,370,18,2017-10-07
2016-10-13,USD,CALL,AMZN,829.280029,290,869,2017-01-11
2016-10-13,USD,PUT,MSFT,56.919998,730,54,2017-04-11
2016-10-13,USD,CALL,CHK,6.43,210,6,2017-01-11
2016-10-13,USD,CALL,BLCM,17.700001,360,17,2017-01-11
2016-10-13,USD,CALL,BA,133.380005,500,132,2017-10-08
2016-10-14,USD,CALL,AMZN,822.960022,640,862,2017-10-09
2016-10-17,USD,PUT,XRX,25.217392,220,24,2017-10-12
2016-10-17,USD,PUT,MSFT,57.220001,490,58,2017-10-12
2016-10-17,USD,PUT,MSFT,57.220001,0,56,2017-10-12
2016-10-17,USD,PUT,CHK,6.35,510,6,2017-10-12
2016-10-17,USD,CALL,CHK,6.35,530,6,2017-10-12
2016-10-17,USD,PUT,AAPL,117.550003,820,115,2017-04-15
2016-10-17,USD,CALL,AAPL,117.550003,400,117,2017-01-15
2016-10-18,USD,PUT,AMZN,817.650024,520,833,2017-10-13
2016-10-18,USD,PUT,FB,128.570007,380,133,2017-10-13
2016-10-18,USD,CALL,XRX,25.586298,520,26,2017-01-16
2016-10-19,USD,PUT,FB,130.110001,850,128,2017-01-17
2016-10-19,USD,PUT,CHK,6.72,320,7,2017-10-14
2016-10-19,USD,PUT,XRX,25.586298,260,26,2017-10-14
2016-10-19,USD,CALL,AMZN,817.6900019999999,840,832,2017-04-17
2016-10-19,USD,CALL,MSFT,57.529999,570,56,2017-04-17
2016-10-19,USD,CALL,AAPL,117.120003,550,113,2017-10-14
2016-10-19,USD,CALL,AAPL,117.120003,790,119,2017-04-17
2016-10-20,USD,CALL,BA,135.83999599999999,840,134,2017-04-18
2016-10-20,USD,PUT,AAPL,117.059998,510,119,2017-10-15
2016-10-20,USD,PUT,BLCM,16.51,620,16,2017-04-18
2016-10-20,USD,PUT,AAPL,117.059998,0,118,2017-04-18
2016-10-20,USD,PUT,CHK,6.91,970,6,2017-04-18
2016-10-20,USD,PUT,AAPL,117.059998,980,122,2017-10-15
2016-10-20,USD,PUT,AAPL,117.059998,360,118,2017-10-15
2016-10-21,USD,PUT,XRX,25.032938,870,25,2017-01-19
2016-10-21,USD,CALL,XRX,25.032938,280,24,2017-10-16
2016-10-21,USD,CALL,XRX,25.032938,100,25,2017-01-19
2016-10-21,USD,CALL,BLCM,16.870001000000002,100,16,2017-01-19
2016-10-21,USD,PUT,FB,132.070007,910,136,2017-01-19
2016-10-21,USD,CALL,AAPL,116.599998,790,111,2017-10-16
2016-10-24,USD,PUT,BA,137.449997,890,131,2017-04-22
2016-10-24,USD,PUT,BA,137.449997,990,140,2017-01-22
2016-10-24,USD,CALL,FB,133.279999,690,126,2017-01-22
2016-10-25,USD,CALL,MSFT,60.990002000000004,270,62,2017-04-23
2016-10-26,USD,PUT,XRX,25.428194,320,24,2017-01-24
2016-10-26,USD,CALL,BLCM,17.370001000000002,190,17,2017-10-21
2016-10-26,USD,PUT,AMZN,822.590027,750,782,2017-10-21
2016-10-26,USD,CALL,CHK,6.0,630,5,2017-04-24
2016-10-26,USD,PUT,BLCM,17.370001000000002,670,16,2017-01-24
2016-10-26,USD,CALL,XRX,25.428194,370,24,2017-10-21
2016-10-26,USD,PUT,CHK,6.0,940,6,2017-04-24
2016-10-27,USD,PUT,CHK,6.08,550,6,2017-10-22
2016-10-27,USD,CALL,MSFT,60.099998,810,59,2017-10-22
2016-10-27,USD,CALL,FB,129.690002,130,131,2017-10-22
2016-10-27,USD,CALL,CHK,6.08,750,6,2017-01-25
2016-10-27,USD,PUT,CHK,6.08,490,6,2017-10-22
2016-10-27,USD,PUT,CHK,6.08,650,5,2017-10-22
2016-10-27,USD,CALL,CHK,6.08,550,5,2017-10-22
2016-10-28,USD,PUT,BA,143.009995,800,139,2017-10-23
2016-10-28,USD,CALL,FB,131.28999299999998,310,124,2017-01-26
2016-10-28,USD,CALL,MSFT,59.869999,520,61,2017-04-26
2016-10-28,USD,CALL,AMZN,776.320007,990,750,2017-04-26
2016-10-28,USD,CALL,AAPL,113.720001,120,118,2017-01-26
2016-10-28,USD,CALL,BA,143.009995,480,137,2017-10-23
2016-10-28,USD,CALL,AAPL,113.720001,90,117,2017-04-26
2016-10-28,USD,PUT,MSFT,59.869999,740,59,2017-01-26
2016-10-28,USD,PUT,MSFT,59.869999,300,60,2017-04-26
2016-10-31,USD,CALL,CHK,5.51,460,5,2017-10-26
2016-10-31,USD,PUT,AMZN,789.820007,60,791,2017-10-26
2016-10-31,USD,CALL,MSFT,59.919998,280,62,2017-10-26
2016-10-31,USD,PUT,FB,130.990005,860,136,2017-04-29
2016-10-31,USD,CALL,AAPL,113.540001,360,109,2017-10-26
2016-10-31,USD,CALL,AAPL,113.540001,380,113,2017-10-26
2016-10-31,USD,PUT,FB,130.990005,960,126,2017-10-26
2016-10-31,USD,CALL,BA,142.429993,270,135,2017-04-29
2016-10-31,USD,PUT,CHK,5.51,610,5,2017-10-26
2016-11-01,USD,PUT,BLCM,16.879998999999998,380,17,2017-04-30
2016-11-01,USD,CALL,AMZN,785.409973,470,771,2017-10-27
2016-11-01,USD,CALL,AAPL,111.489998,660,113,2017-04-30
2016-11-01,USD,PUT,AAPL,111.489998,220,114,2017-01-30
2016-11-01,USD,CALL,MSFT,59.799999,220,61,2017-04-30
2016-11-01,USD,CALL,XRX,25.032938,680,25,2017-01-30
2016-11-01,USD,PUT,XRX,25.032938,640,25,2017-10-27
2016-11-02,USD,CALL,BA,140.75,250,141,2017-01-31
2016-11-02,USD,PUT,FB,127.16999799999999,220,121,2017-05-01
2016-11-02,USD,PUT,AAPL,111.589996,190,110,2017-01-31
2016-11-02,USD,PUT,XRX,25.059288000000002,910,24,2017-01-31
2016-11-02,USD,CALL,AAPL,111.589996,90,115,2017-10-28
2016-11-03,USD,CALL,BLCM,16.309998999999998,930,16,2017-02-01
2016-11-03,USD,PUT,FB,120.0,860,118,2017-10-29
2016-11-03,USD,CALL,MSFT,59.209998999999996,810,57,2017-10-29
2016-11-03,USD,PUT,XRX,24.637682,300,25,2017-05-02
2016-11-03,USD,CALL,MSFT,59.209998999999996,860,58,2017-10-29
2016-11-03,USD,CALL,BLCM,16.309998999999998,280,15,2017-10-29
2016-11-03,USD,CALL,CHK,5.4,310,5,2017-10-29
2016-11-03,USD,CALL,AAPL,109.83000200000001,210,109,2017-05-02
2016-11-04,USD,CALL,AMZN,755.049988,100,761,2017-05-03
2016-11-04,USD,CALL,BA,139.53999299999998,980,142,2017-02-02
2016-11-04,USD,PUT,FB,120.75,290,116,2017-05-03
2016-11-07,USD,PUT,FB,122.150002,590,116,2017-05-06
2016-11-07,USD,CALL,FB,122.150002,970,125,2017-11-02
2016-11-07,USD,PUT,AAPL,110.410004,990,106,2017-11-02
2016-11-07,USD,CALL,BLCM,17.75,300,17,2017-11-02
2016-11-07,USD,CALL,MSFT,60.419998,760,58,2017-05-06
2016-11-07,USD,CALL,AMZN,784.929993,440,805,2017-11-02
2016-11-07,USD,PUT,FB,122.150002,360,116,2017-05-06
2016-11-07,USD,PUT,AMZN,784.929993,860,812,2017-11-02
2016-11-07,USD,PUT,BA,143.029999,370,136,2017-11-02
2016-11-08,USD,PUT,FB,124.220001,120,118,2017-02-06
2016-11-08,USD,PUT,MSFT,60.470001,160,61,2017-02-06
2016-11-09,USD,PUT,AAPL,110.879997,280,107,2017-02-07
2016-11-09,USD,PUT,AAPL,110.879997,190,111,2017-05-08
2016-11-09,USD,PUT,BA,145.08999599999999,580,142,2017-11-04
2016-11-09,USD,CALL,MSFT,60.169998,970,58,2017-11-04
2016-11-09,USD,PUT,AAPL,110.879997,510,105,2017-02-07
2016-11-10,USD,PUT,BA,147.690002,910,141,2017-05-09
2016-11-10,USD,PUT,MSFT,58.700001,350,57,2017-11-05
2016-11-10,USD,PUT,BA,147.690002,970,145,2017-02-08
2016-11-10,USD,CALL,BLCM,20.49,290,20,2017-11-05
2016-11-11,USD,PUT,BA,148.520004,720,143,2017-05-10
2016-11-11,USD,PUT,BLCM,22.139999,890,21,2017-11-06
2016-11-14,USD,PUT,AAPL,105.709999,880,105,2017-11-09
2016-11-14,USD,CALL,CHK,5.47,600,5,2017-05-13
2016-11-14,USD,CALL,CHK,5.47,990,5,2017-02-12
2016-11-14,USD,CALL,MSFT,58.119999,130,60,2017-11-09
2016-11-14,USD,CALL,CHK,5.47,480,5,2017-02-12
2016-11-15,USD,CALL,MSFT,58.869999,480,60,2017-11-10
2016-11-15,USD,PUT,FB,117.199997,170,113,2017-11-10
2016-11-15,USD,CALL,BA,148.110001,430,155,2017-11-10
2016-11-15,USD,CALL,FB,117.199997,660,117,2017-05-14
2016-11-17,USD,CALL,FB,117.790001,10,112,2017-02-15
2016-11-17,USD,PUT,FB,117.790001,630,117,2017-05-16
2016-11-17,USD,PUT,FB,117.790001,630,112,2017-02-15
2016-11-17,USD,PUT,FB,117.790001,120,115,2017-05-16
2016-11-17,USD,CALL,FB,117.790001,320,116,2017-05-16
2016-11-17,USD,CALL,XRX,25.243742,780,25,2017-11-12
2016-11-17,USD,CALL,BLCM,22.030001000000002,360,21,2017-11-12
2016-11-18,USD,CALL,AAPL,110.059998,740,105,2017-05-17
2016-11-18,USD,CALL,XRX,24.874836,800,24,2017-11-13
2016-11-18,USD,PUT,AMZN,760.159973,570,746,2017-11-13
2016-11-18,USD,PUT,CHK,5.94,910,6,2017-11-13
2016-11-18,USD,PUT,XRX,24.874836,890,25,2017-11-13
2016-11-18,USD,PUT,AMZN,760.159973,570,752,2017-11-13
